time_s,x_m,y_m,alt_m,lat,lon,RSRP_dBm,RSSI_dBm,RSRQ_dB,SINR_dB,Antenna_Gain_dB,source_plan,antenna_mode,tx_power_dBm,frequency_MHz,rx_gain_dBi,system_losses_dB,noise_floor_dBm,interference_floor_dBm,env_variation_strength_dB,env_variation_smoothness,antenna_omni_gain_dBi,antenna_dir_peak_gain_dBi,antenna_dir_az_bw_deg,antenna_dir_el_bw_deg,antenna_azimuth_deg,antenna_elevation_deg,bs_alt_m,ref_lat,ref_lon
3.5,9.899494936476412,9.899494936746917,15.0,52.630567128269284,1.1712018158661788,-61.350774117001365,-33.569261613164926,-10.791812460476251,35.43684186385608,2.1077715431497426,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
3.75,10.606601717653298,10.606601717943127,15.0,52.63057348028852,1.1712122812851917,-61.48811737212385,-33.706604868287414,-10.791812460476251,35.299498608733586,2.3515615195301427,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
4.0,10.245090027275536,11.538925405221288,15.0,52.63058185545639,1.1712069307901625,-61.5406874801571,-33.759174976320665,-10.791812460476251,35.246928500700335,2.4458831674301895,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
4.25,9.883505009215968,12.471264546690133,15.0,52.63059023076308,1.1712015792098587,-61.541700950915654,-33.760188447079216,-10.791812460476251,35.245915029941784,2.5446447914350894,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
4.5,9.521919991156402,13.403603688158977,15.0,52.63059860606978,1.171196227629555,-61.5692507632927,-33.78773825945626,-10.791812460476251,35.21836521756474,2.6454426419721226,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
4.75,9.160334973096834,14.335942829627822,15.0,52.63060698137648,1.1711908760492513,-61.60031500081735,-33.81880249698092,-10.791812460476244,35.18730098004009,2.7462507209815286,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
5.0,8.798749955037266,15.268281971096666,15.0,52.63061535668317,1.1711855244689477,-61.619272824104556,-33.83776032026812,-10.791812460476251,35.16834315675289,2.8454474772644844,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
5.25,8.4371649369777,16.20062111256551,15.0,52.63062373198987,1.171180172888644,-61.68004027730969,-33.89852777347326,-10.791812460476244,35.10757570354775,2.941797290061729,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
5.5,8.075579918918134,17.13296025403436,15.0,52.63063210729657,1.1711748213083404,-61.78316161068176,-34.00164910684532,-10.791812460476251,35.00445437017568,3.034409809773864,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
5.75,7.713994900858566,18.065299395503203,15.0,52.63064048260326,1.1711694697280368,-61.86298739184842,-34.08147488801198,-10.791812460476251,34.92462858900902,3.122688571600067,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
6.0,7.352409882798998,18.997638536972048,15.0,52.63064885790996,1.171164118147733,-62.285603585226035,-34.5040910813896,-10.791812460476244,34.50201239563141,3.206277159125805,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
6.25,6.990824864739432,19.929977678440892,15.0,52.63065723321666,1.1711587665674295,-62.598936616678415,-34.81742411284198,-10.791812460476251,34.18867936417903,3.2850082176207263,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
6.5,6.629239846679864,20.862316819909736,15.0,52.63066560852335,1.1711534149871257,-62.64890136344679,-34.86738885961036,-10.791812460476244,34.138714617410656,3.358858221934695,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
6.75,6.267654828620297,21.79465596137858,15.0,52.63067398383005,1.171148063406822,-62.81892194780346,-35.03740944396702,-10.791812460476251,33.968694033053985,3.42790919106145,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
7.0,5.90606981056073,22.726995102847425,15.0,52.63068235913675,1.1711427118265183,-63.00477267288495,-35.223260169048515,-10.791812460476244,33.7828433079725,3.492317438482057,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
7.25,5.544484792501163,23.65933424431627,15.0,52.63069073444344,1.1711373602462147,-63.083376728843255,-35.301864225006824,-10.791812460476244,33.70423925201418,3.552288816686896,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
7.5,5.182899774441596,24.591673385785114,15.0,52.63069910975014,1.171132008665911,-62.99211164495234,-35.21059914111591,-10.791812460476244,33.7955043359051,3.6080596137441967,SPIRAL_6orbit_spc15m_alt15m_20260310T141430Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
