time_s,x_m,y_m,alt_m,lat,lon,RSRP_dBm,RSSI_dBm,RSRQ_dB,SINR_dB,Antenna_Gain_dB,source_plan,antenna_mode,tx_power_dBm,frequency_MHz,rx_gain_dBi,system_losses_dB,noise_floor_dBm,interference_floor_dBm,env_variation_strength_dB,env_variation_smoothness,antenna_omni_gain_dBi,antenna_dir_peak_gain_dBi,antenna_dir_az_bw_deg,antenna_dir_el_bw_deg,antenna_azimuth_deg,antenna_elevation_deg,bs_alt_m,ref_lat,ref_lon
10.5,-4.420843999807081,31.07431693959702,95.0,52.63075734406162,1.1709898700167503,-161.29251003571912,-133.51099753188268,-10.791812460476251,-64.50489405486168,-81.19247627195935,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
10.75,-5.306893055192955,31.53790843159164,95.0,52.6307615085558,1.1709767561916855,-162.37707046504258,-134.59555796120614,-10.791812460476251,-65.58945448418514,-81.38362088847606,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
11.0,-6.19294211057883,32.00149992358626,95.0,52.63076567304998,1.1709636423666205,-161.6906471458693,-133.90913464203285,-10.791812460476251,-64.90303116501187,-81.54047731118818,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
11.25,-7.078991165964704,32.465091415580886,95.0,52.63076983754416,1.1709505285415558,-161.76007086486638,-133.97855836102994,-10.791812460476251,-64.97245488400894,-81.66423641282886,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
11.5,-7.965040221350579,32.92868290757551,95.0,52.630774002038336,1.170937414716491,-162.1425772938905,-134.36106479005406,-10.791812460476251,-65.35496131303306,-81.75617704485991,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
11.75,-8.851089276736454,33.39227439957013,95.0,52.630778166532515,1.1709243008914263,-162.63163550010538,-134.85012299626894,-10.791812460476251,-65.84401951924795,-81.81764440819728,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
12.0,-9.737138332122328,33.85586589156475,95.0,52.630782331026694,1.1709111870663613,-162.1791758525584,-134.39766334872195,-10.791812460476251,-65.39155987170096,-81.85003047003704,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
12.25,-10.691866133567155,34.024900376368976,95.0,52.63078384948236,1.1708970567726755,-162.4369240831261,-134.65541157928965,-10.791812460476251,-65.64930810226863,-82.2643109419096,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
12.5,-11.69158029645795,34.00099237529067,95.0,52.63078363471411,1.1708822606656573,-163.88946823988135,-136.10795573604491,-10.791812460476251,-67.10185225902391,-82.92079461540115,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
12.75,-12.691294459348743,33.97708437421237,95.0,52.63078341994587,1.170867464558639,-164.2543023262272,-136.47278982239075,-10.791812460476251,-67.46668634536975,-83.55086652577805,SPIRAL_6orbit_spc15m_alt95m_20260310T142457Z.csv,dir,2.0,2600.0,0.0,1.25,-97.0,-110.0,30.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
