time_s,x_m,y_m,alt_m,lat,lon,RSRP_dBm,RSSI_dBm,RSRQ_dB,SINR_dB,Antenna_Gain_dB,source_plan,antenna_mode,tx_power_dBm,frequency_MHz,rx_gain_dBi,system_losses_dB,noise_floor_dBm,interference_floor_dBm,env_variation_strength_dB,env_variation_smoothness,antenna_omni_gain_dBi,antenna_dir_peak_gain_dBi,antenna_dir_az_bw_deg,antenna_dir_el_bw_deg,antenna_azimuth_deg,antenna_elevation_deg,bs_alt_m,ref_lat,ref_lon
2.75,7.778174592945752,7.778174593158292,65.0,52.63054807221158,1.1711704196091406,-87.84936467887056,-60.06785217503412,-10.791812460476251,8.938251301986888,-10.654578213229417,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
3.0,8.48528137412264,8.4852813743545,65.0,52.630554424230816,1.1711808850281533,-87.22390510548733,-59.442392601650894,-10.791812460476251,9.563710875370111,-9.923926575323415,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
3.25,9.192388155299525,9.19238815555071,65.0,52.63056077625005,1.171191350447166,-86.40695424901186,-58.62544174517542,-10.791812460476251,10.380661731845588,-9.25582455109852,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
3.5,9.899494936476412,9.899494936746917,65.0,52.630567128269284,1.1712018158661788,-86.22320262130738,-58.44169011747094,-10.791812460476251,10.564413359550056,-8.641252937451773,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
3.75,10.606601717653298,10.606601717943127,65.0,52.63057348028852,1.1712122812851917,-85.48537155093923,-57.703859047102796,-10.791812460476251,11.302244429918211,-8.073051717340686,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
4.0,10.245090027275536,11.538925405221288,65.0,52.63058185545639,1.1712069307901625,-85.6200652112051,-57.83855270736866,-10.791812460476251,11.167550769652337,-7.841093541179202,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
4.25,9.883505009215968,12.471264546690133,65.0,52.63059023076308,1.1712015792098587,-85.27826878128853,-57.49675627745209,-10.791812460476251,11.509347199568918,-7.58997537887171,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
4.5,9.521919991156402,13.403603688158977,65.0,52.63059860606978,1.171196227629555,-85.12505224909664,-57.3435397452602,-10.791812460476251,11.662563731760809,-7.324145562094859,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
4.75,9.160334973096834,14.335942829627822,65.0,52.63060698137648,1.1711908760492513,-84.93608937271975,-57.15457686888331,-10.791812460476251,11.851526608137686,-7.0476565603313315,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
5.0,8.798749955037266,15.268281971096666,65.0,52.63061535668317,1.1711855244689477,-84.51499605867009,-56.733483554833654,-10.791812460476251,12.272619922187342,-6.764074209741743,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
5.25,8.4371649369777,16.20062111256551,65.0,52.63062373198987,1.171180172888644,-84.36632273202612,-56.58481022818968,-10.791812460476251,12.421293248831322,-6.476458617309257,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
5.5,8.075579918918134,17.13296025403436,65.0,52.63063210729657,1.1711748213083404,-84.0783596120776,-56.29684710824117,-10.791812460476251,12.709256368779833,-6.187379731688097,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
5.75,7.713994900858566,18.065299395503203,65.0,52.63064048260326,1.1711694697280368,-83.90895441522618,-56.12744191138974,-10.791812460476251,12.878661565631262,-5.898954564181819,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
6.0,7.352409882798998,18.997638536972048,65.0,52.63064885790996,1.171164118147733,-83.89818760425992,-56.11667510042348,-10.791812460476251,12.889428376597518,-5.612895794040874,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
6.25,6.990824864739432,19.929977678440892,65.0,52.63065723321666,1.1711587665674295,-83.66279207426082,-55.88127957042438,-10.791812460476251,13.124823906596621,-5.330564399838014,SPIRAL_6orbit_spc15m_alt65m_20260310T142419Z.csv,omni,2.0,2600.0,0.0,1.25,-97.0,-110.0,5.0,0.05,4.5,14.0,65.0,30.0,0.0,0.0,3.0,52.6304782,1.1710553
